txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
BANB5_TXN_0001,BAN_B5,Bangalore,7563.28,SUCCESS,2025-05-07,CUST6827
BANB5_TXN_0002,BAN_B5,Bangalore,4748.02,PENDING,2025-05-01,CUST7503
BANB5_TXN_0003,BAN_B5,Bangalore,5614.62,FAILED,2025-05-05,CUST1013
BANB5_TXN_0004,BAN_B5,Bangalore,9034.53,SUCCESS,2025-05-01,CUST9374
BANB5_TXN_0005,BAN_B5,Bangalore,8775.59,PENDING,2025-05-04,CUST6036
BANB5_TXN_0006,BAN_B5,Bangalore,1082.8,PENDING,2025-05-06,CUST1930
BANB5_TXN_0007,BAN_B5,Bangalore,6575.11,SUCCESS,2025-05-04,CUST3499
BANB5_TXN_0008,BAN_B5,Bangalore,5372.96,PENDING,2025-05-04,CUST7046
BANB5_TXN_0009,BAN_B5,Bangalore,7600.52,SUCCESS,2025-05-07,CUST3511
BANB5_TXN_0010,BAN_B5,Bangalore,7797.79,SUCCESS,2025-05-06,CUST4556
BANB5_TXN_0011,BAN_B5,Bangalore,9304.21,FAILED,2025-05-02,CUST6776
BANB5_TXN_0012,BAN_B5,Bangalore,1808.69,PENDING,2025-05-07,CUST4219
BANB5_TXN_0013,BAN_B5,Bangalore,1679.16,SUCCESS,2025-05-05,CUST9254
BANB5_TXN_0014,BAN_B5,Bangalore,1818.91,SUCCESS,2025-05-02,CUST2467
BANB5_TXN_0015,BAN_B5,Bangalore,5918.97,SUCCESS,2025-05-03,CUST3255
BANB5_TXN_0016,BAN_B5,Bangalore,2860.56,SUCCESS,2025-05-02,CUST3905
BANB5_TXN_0017,BAN_B5,Bangalore,2387.48,SUCCESS,2025-05-04,CUST1348
BANB5_TXN_0018,BAN_B5,Bangalore,6549.58,PENDING,2025-05-01,CUST6158
BANB5_TXN_0019,BAN_B5,Bangalore,3368.02,SUCCESS,2025-05-05,CUST4312
BANB5_TXN_0020,BAN_B5,Bangalore,2139.57,PENDING,2025-05-06,CUST5197
BANB5_TXN_0021,BAN_B5,Bangalore,9683.19,PENDING,2025-05-06,CUST6999
BANB5_TXN_0022,BAN_B5,Bangalore,2967.59,SUCCESS,2025-05-07,CUST8599
BANB5_TXN_0023,BAN_B5,Bangalore,1197.02,SUCCESS,2025-05-02,CUST6678
BANB5_TXN_0024,BAN_B5,Bangalore,2559.52,SUCCESS,2025-05-06,CUST6633
BANB5_TXN_0025,BAN_B5,Bangalore,8685.82,SUCCESS,2025-05-05,CUST3635
BANB5_TXN_0026,BAN_B5,Bangalore,3110.92,FAILED,2025-05-05,CUST1200
BANB5_TXN_0027,BAN_B5,Bangalore,4060.02,FAILED,2025-05-03,CUST9533
BANB5_TXN_0028,BAN_B5,Bangalore,7904.52,SUCCESS,2025-05-04,CUST9696
BANB5_TXN_0029,BAN_B5,Bangalore,9831.26,SUCCESS,2025-05-01,CUST4431
BANB5_TXN_0030,BAN_B5,Bangalore,7147.25,SUCCESS,2025-05-02,CUST4632
BANB5_TXN_0031,BAN_B5,Bangalore,1923.16,SUCCESS,2025-05-01,CUST9701
BANB5_TXN_0032,BAN_B5,Bangalore,8514.41,SUCCESS,2025-05-05,CUST6316
BANB5_TXN_0033,BAN_B5,Bangalore,978.07,SUCCESS,2025-05-04,CUST5745
BANB5_TXN_0034,BAN_B5,Bangalore,953.66,FAILED,2025-05-03,CUST4365
BANB5_TXN_0035,BAN_B5,Bangalore,3263.99,SUCCESS,2025-05-01,CUST7108
BANB5_TXN_0036,BAN_B5,Bangalore,4950.67,SUCCESS,2025-05-01,CUST6534
BANB5_TXN_0037,BAN_B5,Bangalore,9721.71,FAILED,2025-05-07,CUST3204
BANB5_TXN_0038,BAN_B5,Bangalore,8930.68,SUCCESS,2025-05-02,CUST1432
BANB5_TXN_0039,BAN_B5,Bangalore,3813.91,SUCCESS,2025-05-06,CUST1310
BANB5_TXN_0040,BAN_B5,Bangalore,3602.89,SUCCESS,2025-05-07,CUST2845
BANB5_TXN_0041,BAN_B5,Bangalore,8853.05,SUCCESS,2025-05-06,CUST8453
BANB5_TXN_0042,BAN_B5,Bangalore,3744.23,SUCCESS,2025-05-01,CUST4271
BANB5_TXN_0043,BAN_B5,Bangalore,6947.12,SUCCESS,2025-05-04,CUST5149
BANB5_TXN_0044,BAN_B5,Bangalore,1424.86,SUCCESS,2025-05-05,CUST5060
BANB5_TXN_0045,BAN_B5,Bangalore,432.42,FAILED,2025-05-05,CUST9938
BANB5_TXN_0046,BAN_B5,Bangalore,796.28,SUCCESS,2025-05-07,CUST1443
BANB5_TXN_0047,BAN_B5,Bangalore,9681.2,FAILED,2025-05-02,CUST5880
BANB5_TXN_0048,BAN_B5,Bangalore,861.33,PENDING,2025-05-04,CUST4788
BANB5_TXN_0049,BAN_B5,Bangalore,8674.95,FAILED,2025-05-03,CUST2089
BANB5_TXN_0050,BAN_B5,Bangalore,1275.5,SUCCESS,2025-05-03,CUST3915
BANB5_TXN_0051,BAN_B5,Bangalore,4461.65,SUCCESS,2025-05-01,CUST9139
BANB5_TXN_0052,BAN_B5,Bangalore,7907.89,SUCCESS,2025-05-06,CUST9230
BANB5_TXN_0053,BAN_B5,Bangalore,976.87,SUCCESS,2025-05-03,CUST6339
BANB5_TXN_0054,BAN_B5,Bangalore,5888.51,SUCCESS,2025-05-04,CUST5240
BANB5_TXN_0055,BAN_B5,Bangalore,4517.24,SUCCESS,2025-05-04,CUST8194
BANB5_TXN_0056,BAN_B5,Bangalore,3543.05,SUCCESS,2025-05-05,CUST7139
BANB5_TXN_0057,BAN_B5,Bangalore,5136.74,SUCCESS,2025-05-04,CUST7627
BANB5_TXN_0058,BAN_B5,Bangalore,7427.13,SUCCESS,2025-05-04,CUST3125
BANB5_TXN_0059,BAN_B5,Bangalore,691.99,SUCCESS,2025-05-03,CUST2128
BANB5_TXN_0060,BAN_B5,Bangalore,6943.66,SUCCESS,2025-05-04,CUST4523
BANB5_TXN_0061,BAN_B5,Bangalore,2714.06,FAILED,2025-05-03,CUST1227
BANB5_TXN_0062,BAN_B5,Bangalore,7881.04,SUCCESS,2025-05-06,CUST1040
BANB5_TXN_0063,BAN_B5,Bangalore,6285.04,SUCCESS,2025-05-01,CUST3051
BANB5_TXN_0064,BAN_B5,Bangalore,9719.93,SUCCESS,2025-05-04,CUST8514
BANB5_TXN_0065,BAN_B5,Bangalore,3118.49,FAILED,2025-05-01,CUST6292
BANB5_TXN_0066,BAN_B5,Bangalore,6784.05,SUCCESS,2025-05-06,CUST1237
BANB5_TXN_0067,BAN_B5,Bangalore,9115.99,SUCCESS,2025-05-04,CUST8874
BANB5_TXN_0068,BAN_B5,Bangalore,6611.75,PENDING,2025-05-07,CUST2664
BANB5_TXN_0069,BAN_B5,Bangalore,5413.41,PENDING,2025-05-02,CUST1333
BANB5_TXN_0070,BAN_B5,Bangalore,6935.81,SUCCESS,2025-05-05,CUST5255
BANB5_TXN_0071,BAN_B5,Bangalore,6933.4,SUCCESS,2025-05-03,CUST9012
BANB5_TXN_0072,BAN_B5,Bangalore,4302.1,SUCCESS,2025-05-03,CUST5766
BANB5_TXN_0073,BAN_B5,Bangalore,6481.2,FAILED,2025-05-02,CUST3770
BANB5_TXN_0074,BAN_B5,Bangalore,5391.82,SUCCESS,2025-05-02,CUST7632
BANB5_TXN_0075,BAN_B5,Bangalore,1887.88,SUCCESS,2025-05-04,CUST6727
BANB5_TXN_0076,BAN_B5,Bangalore,2552.38,PENDING,2025-05-07,CUST1432
BANB5_TXN_0077,BAN_B5,Bangalore,5010.97,SUCCESS,2025-05-07,CUST1133
BANB5_TXN_0078,BAN_B5,Bangalore,990.72,SUCCESS,2025-05-07,CUST4187
BANB5_TXN_0079,BAN_B5,Bangalore,8640.48,SUCCESS,2025-05-03,CUST8704
BANB5_TXN_0080,BAN_B5,Bangalore,2787.15,FAILED,2025-05-01,CUST1773
BANB5_TXN_0081,BAN_B5,Bangalore,1218.02,SUCCESS,2025-05-03,CUST3628
BANB5_TXN_0082,BAN_B5,Bangalore,4467.39,FAILED,2025-05-06,CUST6153
BANB5_TXN_0083,BAN_B5,Bangalore,1875.53,SUCCESS,2025-05-04,CUST7018
BANB5_TXN_0084,BAN_B5,Bangalore,1018.24,SUCCESS,2025-05-04,CUST8291
BANB5_TXN_0085,BAN_B5,Bangalore,9908.54,FAILED,2025-05-01,CUST3956
BANB5_TXN_0086,BAN_B5,Bangalore,8521.51,SUCCESS,2025-05-07,CUST5272
BANB5_TXN_0087,BAN_B5,Bangalore,5351.21,SUCCESS,2025-05-03,CUST8390
BANB5_TXN_0088,BAN_B5,Bangalore,6665.85,SUCCESS,2025-05-01,CUST8573
BANB5_TXN_0089,BAN_B5,Bangalore,7783.65,SUCCESS,2025-05-02,CUST7495
BANB5_TXN_0090,BAN_B5,Bangalore,7269.17,SUCCESS,2025-05-01,CUST2509
BANB5_TXN_0091,BAN_B5,Bangalore,928.85,SUCCESS,2025-05-02,CUST7469
BANB5_TXN_0092,BAN_B5,Bangalore,3620.52,SUCCESS,2025-05-03,CUST7481
BANB5_TXN_0093,BAN_B5,Bangalore,8612.19,SUCCESS,2025-05-05,CUST6217
BANB5_TXN_0094,BAN_B5,Bangalore,5707.39,FAILED,2025-05-02,CUST9214
BANB5_TXN_0095,BAN_B5,Bangalore,6736.2,SUCCESS,2025-05-03,CUST9477
BANB5_TXN_0096,BAN_B5,Bangalore,9951.32,SUCCESS,2025-05-06,CUST5846
BANB5_TXN_0097,BAN_B5,Bangalore,1370.92,PENDING,2025-05-07,CUST9632
BANB5_TXN_0098,BAN_B5,Bangalore,5239.82,SUCCESS,2025-05-05,CUST4714
BANB5_TXN_0099,BAN_B5,Bangalore,8615.97,PENDING,2025-05-01,CUST6748
BANB5_TXN_0100,BAN_B5,Bangalore,9201.32,SUCCESS,2025-05-02,CUST1212
BANB5_TXN_0101,BAN_B5,Bangalore,9877.79,SUCCESS,2025-05-03,CUST1282
BANB5_TXN_0102,BAN_B5,Bangalore,4322.2,SUCCESS,2025-05-02,CUST2963
BANB5_TXN_0103,BAN_B5,Bangalore,7221.51,SUCCESS,2025-05-03,CUST1960
BANB5_TXN_0104,BAN_B5,Bangalore,8827.41,SUCCESS,2025-05-05,CUST6216
BANB5_TXN_0105,BAN_B5,Bangalore,6715.95,SUCCESS,2025-05-02,CUST7580
BANB5_TXN_0106,BAN_B5,Bangalore,6302.6,PENDING,2025-05-06,CUST2356
BANB5_TXN_0107,BAN_B5,Bangalore,1222.97,FAILED,2025-05-04,CUST7555
BANB5_TXN_0108,BAN_B5,Bangalore,5534.37,SUCCESS,2025-05-03,CUST2742
BANB5_TXN_0109,BAN_B5,Bangalore,6319.06,FAILED,2025-05-01,CUST9724
BANB5_TXN_0110,BAN_B5,Bangalore,1657.28,PENDING,2025-05-03,CUST1263
BANB5_TXN_0111,BAN_B5,Bangalore,3403.6,SUCCESS,2025-05-02,CUST6434
BANB5_TXN_0112,BAN_B5,Bangalore,1495.94,FAILED,2025-05-04,CUST4022
BANB5_TXN_0113,BAN_B5,Bangalore,7364.02,FAILED,2025-05-07,CUST3364
BANB5_TXN_0114,BAN_B5,Bangalore,7561.54,SUCCESS,2025-05-04,CUST8288
BANB5_TXN_0115,BAN_B5,Bangalore,946.44,SUCCESS,2025-05-03,CUST3062
BANB5_TXN_0116,BAN_B5,Bangalore,5830.21,FAILED,2025-05-05,CUST9218
