txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
HYDB3_TXN_0001,HYD_B3,Hyderabad,9041.48,FAILED,2025-05-01,CUST6224
HYDB3_TXN_0002,HYD_B3,Hyderabad,2899.84,SUCCESS,2025-05-04,CUST3242
HYDB3_TXN_0003,HYD_B3,Hyderabad,8198.38,SUCCESS,2025-05-04,CUST5572
HYDB3_TXN_0004,HYD_B3,Hyderabad,4156.03,FAILED,2025-05-04,CUST4065
HYDB3_TXN_0005,HYD_B3,Hyderabad,3975.35,SUCCESS,2025-05-06,CUST2731
HYDB3_TXN_0006,HYD_B3,Hyderabad,6390.22,SUCCESS,2025-05-05,CUST3608
HYDB3_TXN_0007,HYD_B3,Hyderabad,2683.25,SUCCESS,2025-05-01,CUST8095
HYDB3_TXN_0008,HYD_B3,Hyderabad,6015.34,SUCCESS,2025-05-06,CUST3265
HYDB3_TXN_0009,HYD_B3,Hyderabad,4798.8,SUCCESS,2025-05-04,CUST5366
HYDB3_TXN_0010,HYD_B3,Hyderabad,6387.86,SUCCESS,2025-05-01,CUST7340
HYDB3_TXN_0011,HYD_B3,Hyderabad,8103.1,SUCCESS,2025-05-06,CUST7706
HYDB3_TXN_0012,HYD_B3,Hyderabad,8455.41,SUCCESS,2025-05-03,CUST6892
HYDB3_TXN_0013,HYD_B3,Hyderabad,5205.03,SUCCESS,2025-05-01,CUST3401
HYDB3_TXN_0014,HYD_B3,Hyderabad,3183.72,SUCCESS,2025-05-05,CUST8165
HYDB3_TXN_0015,HYD_B3,Hyderabad,6735.14,SUCCESS,2025-05-04,CUST5995
HYDB3_TXN_0016,HYD_B3,Hyderabad,4843.56,PENDING,2025-05-05,CUST2683
HYDB3_TXN_0017,HYD_B3,Hyderabad,9934.69,FAILED,2025-05-05,CUST2613
HYDB3_TXN_0018,HYD_B3,Hyderabad,9255.73,SUCCESS,2025-05-04,CUST7805
HYDB3_TXN_0019,HYD_B3,Hyderabad,7143.46,SUCCESS,2025-05-02,CUST9181
HYDB3_TXN_0020,HYD_B3,Hyderabad,4064.35,SUCCESS,2025-05-05,CUST7581
HYDB3_TXN_0021,HYD_B3,Hyderabad,7170.99,SUCCESS,2025-05-03,CUST7266
HYDB3_TXN_0022,HYD_B3,Hyderabad,7676.88,SUCCESS,2025-05-04,CUST3523
HYDB3_TXN_0023,HYD_B3,Hyderabad,3177.47,SUCCESS,2025-05-06,CUST3831
HYDB3_TXN_0024,HYD_B3,Hyderabad,4268.17,FAILED,2025-05-05,CUST7333
HYDB3_TXN_0025,HYD_B3,Hyderabad,5571.9,PENDING,2025-05-07,CUST1803
HYDB3_TXN_0026,HYD_B3,Hyderabad,6306.2,SUCCESS,2025-05-04,CUST9368
HYDB3_TXN_0027,HYD_B3,Hyderabad,3459.49,PENDING,2025-05-03,CUST7646
HYDB3_TXN_0028,HYD_B3,Hyderabad,6336.4,FAILED,2025-05-07,CUST7753
HYDB3_TXN_0029,HYD_B3,Hyderabad,2437.55,SUCCESS,2025-05-06,CUST6444
