txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
BANB4_TXN_0001,BAN_B4,Bangalore,9552.55,SUCCESS,2025-05-03,CUST4869
BANB4_TXN_0002,BAN_B4,Bangalore,1610.45,SUCCESS,2025-05-02,CUST1335
BANB4_TXN_0003,BAN_B4,Bangalore,5730.3,FAILED,2025-05-07,CUST1000
BANB4_TXN_0004,BAN_B4,Bangalore,7954.69,SUCCESS,2025-05-02,CUST7515
BANB4_TXN_0005,BAN_B4,Bangalore,8986.67,SUCCESS,2025-05-05,CUST2458
BANB4_TXN_0006,BAN_B4,Bangalore,6322.99,FAILED,2025-05-03,CUST3618
BANB4_TXN_0007,BAN_B4,Bangalore,710.0,FAILED,2025-05-02,CUST8786
BANB4_TXN_0008,BAN_B4,Bangalore,2441.57,SUCCESS,2025-05-02,CUST7082
BANB4_TXN_0009,BAN_B4,Bangalore,1388.12,SUCCESS,2025-05-07,CUST3232
BANB4_TXN_0010,BAN_B4,Bangalore,7857.23,SUCCESS,2025-05-05,CUST6051
BANB4_TXN_0011,BAN_B4,Bangalore,4356.73,SUCCESS,2025-05-06,CUST4444
BANB4_TXN_0012,BAN_B4,Bangalore,4481.64,SUCCESS,2025-05-04,CUST5207
BANB4_TXN_0013,BAN_B4,Bangalore,1168.63,SUCCESS,2025-05-04,CUST2464
BANB4_TXN_0014,BAN_B4,Bangalore,3522.15,FAILED,2025-05-06,CUST7855
BANB4_TXN_0015,BAN_B4,Bangalore,2793.98,FAILED,2025-05-06,CUST8588
BANB4_TXN_0016,BAN_B4,Bangalore,9061.75,SUCCESS,2025-05-05,CUST2429
BANB4_TXN_0017,BAN_B4,Bangalore,1074.15,SUCCESS,2025-05-05,CUST7310
BANB4_TXN_0018,BAN_B4,Bangalore,6219.91,FAILED,2025-05-03,CUST6529
BANB4_TXN_0019,BAN_B4,Bangalore,257.09,PENDING,2025-05-07,CUST4321
BANB4_TXN_0020,BAN_B4,Bangalore,558.07,FAILED,2025-05-03,CUST1461
BANB4_TXN_0021,BAN_B4,Bangalore,468.11,SUCCESS,2025-05-07,CUST9832
BANB4_TXN_0022,BAN_B4,Bangalore,8259.66,PENDING,2025-05-02,CUST1040
BANB4_TXN_0023,BAN_B4,Bangalore,8491.21,SUCCESS,2025-05-04,CUST8057
BANB4_TXN_0024,BAN_B4,Bangalore,1652.58,PENDING,2025-05-06,CUST4235
BANB4_TXN_0025,BAN_B4,Bangalore,121.23,SUCCESS,2025-05-02,CUST1192
BANB4_TXN_0026,BAN_B4,Bangalore,4504.72,SUCCESS,2025-05-07,CUST5002
BANB4_TXN_0027,BAN_B4,Bangalore,7533.15,FAILED,2025-05-06,CUST7705
BANB4_TXN_0028,BAN_B4,Bangalore,5876.38,SUCCESS,2025-05-01,CUST3635
BANB4_TXN_0029,BAN_B4,Bangalore,2243.09,PENDING,2025-05-05,CUST6292
