txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
HYDB5_TXN_0001,HYD_B5,Hyderabad,710.07,SUCCESS,2025-05-02,CUST3466
HYDB5_TXN_0002,HYD_B5,Hyderabad,7917.06,SUCCESS,2025-05-01,CUST4035
HYDB5_TXN_0003,HYD_B5,Hyderabad,6219.5,SUCCESS,2025-05-07,CUST6327
HYDB5_TXN_0004,HYD_B5,Hyderabad,1902.84,SUCCESS,2025-05-04,CUST9537
HYDB5_TXN_0005,HYD_B5,Hyderabad,1217.97,SUCCESS,2025-05-05,CUST7283
HYDB5_TXN_0006,HYD_B5,Hyderabad,7987.08,PENDING,2025-05-06,CUST2600
HYDB5_TXN_0007,HYD_B5,Hyderabad,1140.1,FAILED,2025-05-04,CUST1443
HYDB5_TXN_0008,HYD_B5,Hyderabad,756.85,SUCCESS,2025-05-02,CUST5985
HYDB5_TXN_0009,HYD_B5,Hyderabad,4143.29,SUCCESS,2025-05-05,CUST4887
HYDB5_TXN_0010,HYD_B5,Hyderabad,4016.16,SUCCESS,2025-05-04,CUST9777
HYDB5_TXN_0011,HYD_B5,Hyderabad,6527.57,SUCCESS,2025-05-03,CUST5533
HYDB5_TXN_0012,HYD_B5,Hyderabad,7772.64,SUCCESS,2025-05-02,CUST4882
HYDB5_TXN_0013,HYD_B5,Hyderabad,2150.83,SUCCESS,2025-05-03,CUST2404
HYDB5_TXN_0014,HYD_B5,Hyderabad,8217.07,FAILED,2025-05-03,CUST2813
HYDB5_TXN_0015,HYD_B5,Hyderabad,6458.13,SUCCESS,2025-05-05,CUST6452
HYDB5_TXN_0016,HYD_B5,Hyderabad,3103.67,SUCCESS,2025-05-02,CUST6649
HYDB5_TXN_0017,HYD_B5,Hyderabad,8713.22,SUCCESS,2025-05-06,CUST2083
HYDB5_TXN_0018,HYD_B5,Hyderabad,8772.76,SUCCESS,2025-05-04,CUST3285
HYDB5_TXN_0019,HYD_B5,Hyderabad,4902.88,SUCCESS,2025-05-03,CUST1267
HYDB5_TXN_0020,HYD_B5,Hyderabad,4156.57,SUCCESS,2025-05-06,CUST1905
HYDB5_TXN_0021,HYD_B5,Hyderabad,7307.73,SUCCESS,2025-05-03,CUST7390
HYDB5_TXN_0022,HYD_B5,Hyderabad,5484.43,SUCCESS,2025-05-05,CUST3805
HYDB5_TXN_0023,HYD_B5,Hyderabad,6987.08,SUCCESS,2025-05-01,CUST2025
HYDB5_TXN_0024,HYD_B5,Hyderabad,3667.74,SUCCESS,2025-05-05,CUST2491
HYDB5_TXN_0025,HYD_B5,Hyderabad,3478.09,SUCCESS,2025-05-05,CUST4583
HYDB5_TXN_0026,HYD_B5,Hyderabad,9905.92,FAILED,2025-05-06,CUST6366
HYDB5_TXN_0027,HYD_B5,Hyderabad,2870.99,SUCCESS,2025-05-02,CUST8281
HYDB5_TXN_0028,HYD_B5,Hyderabad,9113.98,SUCCESS,2025-05-01,CUST9422
HYDB5_TXN_0029,HYD_B5,Hyderabad,2155.32,SUCCESS,2025-05-01,CUST6229
HYDB5_TXN_0030,HYD_B5,Hyderabad,245.1,SUCCESS,2025-05-06,CUST6681
HYDB5_TXN_0031,HYD_B5,Hyderabad,5663.42,PENDING,2025-05-05,CUST5006
HYDB5_TXN_0032,HYD_B5,Hyderabad,8588.02,SUCCESS,2025-05-04,CUST3379
HYDB5_TXN_0033,HYD_B5,Hyderabad,4525.57,SUCCESS,2025-05-03,CUST2854
HYDB5_TXN_0034,HYD_B5,Hyderabad,1140.38,SUCCESS,2025-05-01,CUST7264
HYDB5_TXN_0035,HYD_B5,Hyderabad,7903.64,FAILED,2025-05-04,CUST2883
HYDB5_TXN_0036,HYD_B5,Hyderabad,501.17,SUCCESS,2025-05-06,CUST3815
HYDB5_TXN_0037,HYD_B5,Hyderabad,4405.48,SUCCESS,2025-05-06,CUST5113
HYDB5_TXN_0038,HYD_B5,Hyderabad,8541.22,SUCCESS,2025-05-03,CUST8986
HYDB5_TXN_0039,HYD_B5,Hyderabad,3275.56,SUCCESS,2025-05-03,CUST4273
HYDB5_TXN_0040,HYD_B5,Hyderabad,7471.47,PENDING,2025-05-03,CUST3914
HYDB5_TXN_0041,HYD_B5,Hyderabad,2435.69,SUCCESS,2025-05-03,CUST4346
HYDB5_TXN_0042,HYD_B5,Hyderabad,5728.04,SUCCESS,2025-05-04,CUST5328
HYDB5_TXN_0043,HYD_B5,Hyderabad,7891.5,SUCCESS,2025-05-05,CUST6181
HYDB5_TXN_0044,HYD_B5,Hyderabad,3952.84,SUCCESS,2025-05-01,CUST7523
HYDB5_TXN_0045,HYD_B5,Hyderabad,1108.84,SUCCESS,2025-05-04,CUST2484
HYDB5_TXN_0046,HYD_B5,Hyderabad,5967.07,FAILED,2025-05-01,CUST2307
HYDB5_TXN_0047,HYD_B5,Hyderabad,105.97,SUCCESS,2025-05-05,CUST5991
HYDB5_TXN_0048,HYD_B5,Hyderabad,3645.39,SUCCESS,2025-05-02,CUST1127
HYDB5_TXN_0049,HYD_B5,Hyderabad,1775.76,FAILED,2025-05-06,CUST6750
HYDB5_TXN_0050,HYD_B5,Hyderabad,7309.52,FAILED,2025-05-01,CUST4417
HYDB5_TXN_0051,HYD_B5,Hyderabad,3225.0,FAILED,2025-05-07,CUST9530
HYDB5_TXN_0052,HYD_B5,Hyderabad,671.73,FAILED,2025-05-05,CUST4192
HYDB5_TXN_0053,HYD_B5,Hyderabad,2029.29,SUCCESS,2025-05-05,CUST1343
HYDB5_TXN_0054,HYD_B5,Hyderabad,8940.41,SUCCESS,2025-05-06,CUST7106
HYDB5_TXN_0055,HYD_B5,Hyderabad,5067.78,SUCCESS,2025-05-05,CUST5696
HYDB5_TXN_0056,HYD_B5,Hyderabad,9310.59,SUCCESS,2025-05-03,CUST1282
HYDB5_TXN_0057,HYD_B5,Hyderabad,6264.43,SUCCESS,2025-05-06,CUST9783
HYDB5_TXN_0058,HYD_B5,Hyderabad,7779.3,SUCCESS,2025-05-05,CUST4993
HYDB5_TXN_0059,HYD_B5,Hyderabad,3283.33,SUCCESS,2025-05-02,CUST4997
HYDB5_TXN_0060,HYD_B5,Hyderabad,5443.26,PENDING,2025-05-07,CUST7562
HYDB5_TXN_0061,HYD_B5,Hyderabad,1682.69,SUCCESS,2025-05-01,CUST2435
HYDB5_TXN_0062,HYD_B5,Hyderabad,9621.86,FAILED,2025-05-06,CUST2766
HYDB5_TXN_0063,HYD_B5,Hyderabad,7806.2,SUCCESS,2025-05-02,CUST3131
HYDB5_TXN_0064,HYD_B5,Hyderabad,7156.85,SUCCESS,2025-05-01,CUST8324
HYDB5_TXN_0065,HYD_B5,Hyderabad,7926.95,FAILED,2025-05-04,CUST4225
HYDB5_TXN_0066,HYD_B5,Hyderabad,7641.44,SUCCESS,2025-05-06,CUST9974
HYDB5_TXN_0067,HYD_B5,Hyderabad,8925.09,SUCCESS,2025-05-03,CUST7035
HYDB5_TXN_0068,HYD_B5,Hyderabad,5559.58,SUCCESS,2025-05-05,CUST1340
HYDB5_TXN_0069,HYD_B5,Hyderabad,7935.45,SUCCESS,2025-05-06,CUST8738
HYDB5_TXN_0070,HYD_B5,Hyderabad,4192.68,FAILED,2025-05-05,CUST3289
HYDB5_TXN_0071,HYD_B5,Hyderabad,1175.48,FAILED,2025-05-01,CUST4165
HYDB5_TXN_0072,HYD_B5,Hyderabad,4701.07,FAILED,2025-05-03,CUST1548
HYDB5_TXN_0073,HYD_B5,Hyderabad,1311.65,SUCCESS,2025-05-06,CUST8307
HYDB5_TXN_0074,HYD_B5,Hyderabad,7539.92,SUCCESS,2025-05-05,CUST1761
HYDB5_TXN_0075,HYD_B5,Hyderabad,9227.42,FAILED,2025-05-04,CUST3644
HYDB5_TXN_0076,HYD_B5,Hyderabad,5806.25,FAILED,2025-05-04,CUST6556
HYDB5_TXN_0077,HYD_B5,Hyderabad,8367.02,SUCCESS,2025-05-05,CUST7790
HYDB5_TXN_0078,HYD_B5,Hyderabad,3219.9,SUCCESS,2025-05-07,CUST4817
HYDB5_TXN_0079,HYD_B5,Hyderabad,7269.74,FAILED,2025-05-07,CUST2538
HYDB5_TXN_0080,HYD_B5,Hyderabad,8321.26,PENDING,2025-05-06,CUST2454
HYDB5_TXN_0081,HYD_B5,Hyderabad,7920.29,FAILED,2025-05-02,CUST9731
HYDB5_TXN_0082,HYD_B5,Hyderabad,3227.25,SUCCESS,2025-05-01,CUST8710
HYDB5_TXN_0083,HYD_B5,Hyderabad,9502.52,SUCCESS,2025-05-01,CUST5612
HYDB5_TXN_0084,HYD_B5,Hyderabad,4627.9,FAILED,2025-05-07,CUST8773
HYDB5_TXN_0085,HYD_B5,Hyderabad,5464.89,FAILED,2025-05-07,CUST1484
HYDB5_TXN_0086,HYD_B5,Hyderabad,6568.31,SUCCESS,2025-05-03,CUST2106
HYDB5_TXN_0087,HYD_B5,Hyderabad,348.66,SUCCESS,2025-05-04,CUST3981
HYDB5_TXN_0088,HYD_B5,Hyderabad,6017.36,SUCCESS,2025-05-05,CUST2554
HYDB5_TXN_0089,HYD_B5,Hyderabad,4052.27,SUCCESS,2025-05-05,CUST7439
HYDB5_TXN_0090,HYD_B5,Hyderabad,1721.95,FAILED,2025-05-01,CUST8877
HYDB5_TXN_0091,HYD_B5,Hyderabad,1996.14,PENDING,2025-05-02,CUST4621
HYDB5_TXN_0092,HYD_B5,Hyderabad,5303.46,FAILED,2025-05-02,CUST8362
HYDB5_TXN_0093,HYD_B5,Hyderabad,624.41,FAILED,2025-05-07,CUST9223
HYDB5_TXN_0094,HYD_B5,Hyderabad,9773.13,SUCCESS,2025-05-07,CUST2063
HYDB5_TXN_0095,HYD_B5,Hyderabad,1975.19,FAILED,2025-05-06,CUST2851
HYDB5_TXN_0096,HYD_B5,Hyderabad,5638.54,SUCCESS,2025-05-05,CUST3547
HYDB5_TXN_0097,HYD_B5,Hyderabad,5277.1,FAILED,2025-05-07,CUST1041
HYDB5_TXN_0098,HYD_B5,Hyderabad,2814.44,FAILED,2025-05-07,CUST7123
HYDB5_TXN_0099,HYD_B5,Hyderabad,7224.18,SUCCESS,2025-05-02,CUST3576
HYDB5_TXN_0100,HYD_B5,Hyderabad,4957.56,SUCCESS,2025-05-06,CUST5054
HYDB5_TXN_0101,HYD_B5,Hyderabad,6036.21,PENDING,2025-05-01,CUST7695
HYDB5_TXN_0102,HYD_B5,Hyderabad,7330.92,SUCCESS,2025-05-02,CUST7392
HYDB5_TXN_0103,HYD_B5,Hyderabad,8948.71,SUCCESS,2025-05-04,CUST3670
HYDB5_TXN_0104,HYD_B5,Hyderabad,272.29,FAILED,2025-05-02,CUST4342
HYDB5_TXN_0105,HYD_B5,Hyderabad,8727.75,SUCCESS,2025-05-05,CUST2292
HYDB5_TXN_0106,HYD_B5,Hyderabad,8005.56,FAILED,2025-05-05,CUST8617
HYDB5_TXN_0107,HYD_B5,Hyderabad,4301.55,FAILED,2025-05-06,CUST1788
HYDB5_TXN_0108,HYD_B5,Hyderabad,7238.47,SUCCESS,2025-05-05,CUST3840
HYDB5_TXN_0109,HYD_B5,Hyderabad,8912.19,SUCCESS,2025-05-03,CUST3856
HYDB5_TXN_0110,HYD_B5,Hyderabad,4677.13,SUCCESS,2025-05-04,CUST9653
HYDB5_TXN_0111,HYD_B5,Hyderabad,4516.63,SUCCESS,2025-05-01,CUST6950
HYDB5_TXN_0112,HYD_B5,Hyderabad,5235.94,SUCCESS,2025-05-02,CUST3177
HYDB5_TXN_0113,HYD_B5,Hyderabad,3856.46,SUCCESS,2025-05-07,CUST9033
HYDB5_TXN_0114,HYD_B5,Hyderabad,9658.1,SUCCESS,2025-05-06,CUST1334
HYDB5_TXN_0115,HYD_B5,Hyderabad,1028.89,SUCCESS,2025-05-02,CUST3651
HYDB5_TXN_0116,HYD_B5,Hyderabad,9726.5,SUCCESS,2025-05-03,CUST7444
HYDB5_TXN_0117,HYD_B5,Hyderabad,1709.86,PENDING,2025-05-03,CUST9304
HYDB5_TXN_0118,HYD_B5,Hyderabad,3328.93,FAILED,2025-05-03,CUST3479
HYDB5_TXN_0119,HYD_B5,Hyderabad,6773.78,PENDING,2025-05-02,CUST6509
HYDB5_TXN_0120,HYD_B5,Hyderabad,6218.11,SUCCESS,2025-05-06,CUST1577
HYDB5_TXN_0121,HYD_B5,Hyderabad,6932.64,FAILED,2025-05-04,CUST6756
HYDB5_TXN_0122,HYD_B5,Hyderabad,4256.65,FAILED,2025-05-01,CUST9465
HYDB5_TXN_0123,HYD_B5,Hyderabad,766.79,SUCCESS,2025-05-02,CUST1399
HYDB5_TXN_0124,HYD_B5,Hyderabad,1962.9,SUCCESS,2025-05-05,CUST4846
