txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
CHEB5_TXN_0001,CHE_B5,Chennai,9241.39,SUCCESS,2025-05-03,CUST2181
CHEB5_TXN_0002,CHE_B5,Chennai,875.22,SUCCESS,2025-05-03,CUST7303
CHEB5_TXN_0003,CHE_B5,Chennai,5082.76,PENDING,2025-05-07,CUST9149
CHEB5_TXN_0004,CHE_B5,Chennai,8849.77,FAILED,2025-05-05,CUST8348
CHEB5_TXN_0005,CHE_B5,Chennai,9773.26,SUCCESS,2025-05-04,CUST7790
CHEB5_TXN_0006,CHE_B5,Chennai,3683.74,SUCCESS,2025-05-01,CUST9050
CHEB5_TXN_0007,CHE_B5,Chennai,2893.78,SUCCESS,2025-05-07,CUST9784
CHEB5_TXN_0008,CHE_B5,Chennai,952.38,SUCCESS,2025-05-02,CUST3002
CHEB5_TXN_0009,CHE_B5,Chennai,1481.24,SUCCESS,2025-05-06,CUST6216
CHEB5_TXN_0010,CHE_B5,Chennai,4451.04,SUCCESS,2025-05-04,CUST1299
CHEB5_TXN_0011,CHE_B5,Chennai,5024.71,SUCCESS,2025-05-06,CUST9550
CHEB5_TXN_0012,CHE_B5,Chennai,2612.16,PENDING,2025-05-03,CUST9606
CHEB5_TXN_0013,CHE_B5,Chennai,2612.03,FAILED,2025-05-02,CUST7312
CHEB5_TXN_0014,CHE_B5,Chennai,6195.7,SUCCESS,2025-05-03,CUST2911
CHEB5_TXN_0015,CHE_B5,Chennai,9523.52,SUCCESS,2025-05-05,CUST1416
CHEB5_TXN_0016,CHE_B5,Chennai,527.43,SUCCESS,2025-05-01,CUST7362
CHEB5_TXN_0017,CHE_B5,Chennai,6336.18,SUCCESS,2025-05-06,CUST5726
CHEB5_TXN_0018,CHE_B5,Chennai,6499.57,SUCCESS,2025-05-07,CUST3246
CHEB5_TXN_0019,CHE_B5,Chennai,8647.45,SUCCESS,2025-05-03,CUST4101
CHEB5_TXN_0020,CHE_B5,Chennai,9966.19,SUCCESS,2025-05-07,CUST7537
CHEB5_TXN_0021,CHE_B5,Chennai,6840.59,SUCCESS,2025-05-01,CUST2423
CHEB5_TXN_0022,CHE_B5,Chennai,702.22,SUCCESS,2025-05-03,CUST4101
CHEB5_TXN_0023,CHE_B5,Chennai,6428.68,SUCCESS,2025-05-01,CUST1701
CHEB5_TXN_0024,CHE_B5,Chennai,7270.85,FAILED,2025-05-01,CUST1554
CHEB5_TXN_0025,CHE_B5,Chennai,8412.4,FAILED,2025-05-04,CUST9621
CHEB5_TXN_0026,CHE_B5,Chennai,9735.92,SUCCESS,2025-05-01,CUST3796
CHEB5_TXN_0027,CHE_B5,Chennai,2107.14,SUCCESS,2025-05-02,CUST2044
CHEB5_TXN_0028,CHE_B5,Chennai,5049.64,SUCCESS,2025-05-03,CUST4162
CHEB5_TXN_0029,CHE_B5,Chennai,6141.02,PENDING,2025-05-01,CUST1078
CHEB5_TXN_0030,CHE_B5,Chennai,2375.02,SUCCESS,2025-05-05,CUST5059
CHEB5_TXN_0031,CHE_B5,Chennai,605.52,SUCCESS,2025-05-01,CUST7970
CHEB5_TXN_0032,CHE_B5,Chennai,5006.37,PENDING,2025-05-06,CUST2473
CHEB5_TXN_0033,CHE_B5,Chennai,9489.84,SUCCESS,2025-05-05,CUST2843
CHEB5_TXN_0034,CHE_B5,Chennai,1196.73,SUCCESS,2025-05-01,CUST2202
CHEB5_TXN_0035,CHE_B5,Chennai,6464.18,PENDING,2025-05-01,CUST4730
CHEB5_TXN_0036,CHE_B5,Chennai,5576.35,PENDING,2025-05-03,CUST7501
CHEB5_TXN_0037,CHE_B5,Chennai,6492.99,SUCCESS,2025-05-05,CUST3167
CHEB5_TXN_0038,CHE_B5,Chennai,1216.09,SUCCESS,2025-05-02,CUST5786
CHEB5_TXN_0039,CHE_B5,Chennai,1673.66,SUCCESS,2025-05-04,CUST8638
CHEB5_TXN_0040,CHE_B5,Chennai,3517.63,FAILED,2025-05-05,CUST6521
CHEB5_TXN_0041,CHE_B5,Chennai,9687.57,SUCCESS,2025-05-07,CUST2520
CHEB5_TXN_0042,CHE_B5,Chennai,9026.34,SUCCESS,2025-05-06,CUST5176
CHEB5_TXN_0043,CHE_B5,Chennai,7824.73,SUCCESS,2025-05-03,CUST4505
CHEB5_TXN_0044,CHE_B5,Chennai,7094.21,SUCCESS,2025-05-04,CUST5316
CHEB5_TXN_0045,CHE_B5,Chennai,2280.38,SUCCESS,2025-05-07,CUST1696
CHEB5_TXN_0046,CHE_B5,Chennai,4447.54,FAILED,2025-05-07,CUST7887
CHEB5_TXN_0047,CHE_B5,Chennai,7746.84,SUCCESS,2025-05-06,CUST8111
CHEB5_TXN_0048,CHE_B5,Chennai,2373.15,SUCCESS,2025-05-01,CUST3202
CHEB5_TXN_0049,CHE_B5,Chennai,8080.21,SUCCESS,2025-05-07,CUST3459
CHEB5_TXN_0050,CHE_B5,Chennai,7539.41,SUCCESS,2025-05-06,CUST7185
CHEB5_TXN_0051,CHE_B5,Chennai,6765.65,SUCCESS,2025-05-02,CUST3987
CHEB5_TXN_0052,CHE_B5,Chennai,9882.16,SUCCESS,2025-05-03,CUST5736
CHEB5_TXN_0053,CHE_B5,Chennai,8295.37,SUCCESS,2025-05-06,CUST6703
CHEB5_TXN_0054,CHE_B5,Chennai,6682.23,SUCCESS,2025-05-03,CUST8844
CHEB5_TXN_0055,CHE_B5,Chennai,7702.19,FAILED,2025-05-04,CUST8998
CHEB5_TXN_0056,CHE_B5,Chennai,5539.43,FAILED,2025-05-01,CUST2106
CHEB5_TXN_0057,CHE_B5,Chennai,1510.88,SUCCESS,2025-05-02,CUST3475
CHEB5_TXN_0058,CHE_B5,Chennai,6681.48,SUCCESS,2025-05-02,CUST9854
CHEB5_TXN_0059,CHE_B5,Chennai,9212.53,SUCCESS,2025-05-07,CUST3872
CHEB5_TXN_0060,CHE_B5,Chennai,6698.63,FAILED,2025-05-07,CUST4892
CHEB5_TXN_0061,CHE_B5,Chennai,4459.28,PENDING,2025-05-05,CUST8817
CHEB5_TXN_0062,CHE_B5,Chennai,4957.54,SUCCESS,2025-05-02,CUST5290
CHEB5_TXN_0063,CHE_B5,Chennai,5473.31,FAILED,2025-05-02,CUST7696
CHEB5_TXN_0064,CHE_B5,Chennai,3517.84,FAILED,2025-05-01,CUST7974
CHEB5_TXN_0065,CHE_B5,Chennai,7729.87,FAILED,2025-05-07,CUST9229
CHEB5_TXN_0066,CHE_B5,Chennai,491.06,FAILED,2025-05-03,CUST1145
CHEB5_TXN_0067,CHE_B5,Chennai,9020.64,SUCCESS,2025-05-06,CUST8832
CHEB5_TXN_0068,CHE_B5,Chennai,5419.13,SUCCESS,2025-05-05,CUST6599
CHEB5_TXN_0069,CHE_B5,Chennai,1915.07,SUCCESS,2025-05-05,CUST6375
CHEB5_TXN_0070,CHE_B5,Chennai,4412.48,PENDING,2025-05-07,CUST1551
CHEB5_TXN_0071,CHE_B5,Chennai,6703.47,SUCCESS,2025-05-06,CUST5590
CHEB5_TXN_0072,CHE_B5,Chennai,7472.63,SUCCESS,2025-05-02,CUST4450
CHEB5_TXN_0073,CHE_B5,Chennai,8007.2,SUCCESS,2025-05-03,CUST7716
CHEB5_TXN_0074,CHE_B5,Chennai,7850.89,SUCCESS,2025-05-04,CUST2667
CHEB5_TXN_0075,CHE_B5,Chennai,5051.28,SUCCESS,2025-05-03,CUST3401
CHEB5_TXN_0076,CHE_B5,Chennai,7617.18,SUCCESS,2025-05-05,CUST4946
CHEB5_TXN_0077,CHE_B5,Chennai,3824.12,PENDING,2025-05-03,CUST7300
CHEB5_TXN_0078,CHE_B5,Chennai,3274.53,SUCCESS,2025-05-02,CUST9986
CHEB5_TXN_0079,CHE_B5,Chennai,9938.25,FAILED,2025-05-02,CUST4273
CHEB5_TXN_0080,CHE_B5,Chennai,2697.53,FAILED,2025-05-07,CUST7270
CHEB5_TXN_0081,CHE_B5,Chennai,8510.0,SUCCESS,2025-05-05,CUST7529
CHEB5_TXN_0082,CHE_B5,Chennai,2120.11,SUCCESS,2025-05-02,CUST3790
CHEB5_TXN_0083,CHE_B5,Chennai,3920.57,PENDING,2025-05-06,CUST9725
CHEB5_TXN_0084,CHE_B5,Chennai,643.45,SUCCESS,2025-05-04,CUST1271
CHEB5_TXN_0085,CHE_B5,Chennai,5660.41,SUCCESS,2025-05-02,CUST8904
CHEB5_TXN_0086,CHE_B5,Chennai,137.14,SUCCESS,2025-05-04,CUST8627
CHEB5_TXN_0087,CHE_B5,Chennai,5471.84,FAILED,2025-05-02,CUST5358
CHEB5_TXN_0088,CHE_B5,Chennai,8497.47,PENDING,2025-05-04,CUST8076
CHEB5_TXN_0089,CHE_B5,Chennai,4153.4,SUCCESS,2025-05-05,CUST3793
CHEB5_TXN_0090,CHE_B5,Chennai,6149.82,SUCCESS,2025-05-03,CUST7540
CHEB5_TXN_0091,CHE_B5,Chennai,9895.39,SUCCESS,2025-05-01,CUST5494
CHEB5_TXN_0092,CHE_B5,Chennai,1921.75,SUCCESS,2025-05-06,CUST8907
CHEB5_TXN_0093,CHE_B5,Chennai,4044.51,PENDING,2025-05-07,CUST7323
CHEB5_TXN_0094,CHE_B5,Chennai,9857.8,SUCCESS,2025-05-07,CUST8536
CHEB5_TXN_0095,CHE_B5,Chennai,3052.84,SUCCESS,2025-05-05,CUST1939
CHEB5_TXN_0096,CHE_B5,Chennai,4282.84,SUCCESS,2025-05-01,CUST7715
CHEB5_TXN_0097,CHE_B5,Chennai,1850.29,FAILED,2025-05-02,CUST1648
CHEB5_TXN_0098,CHE_B5,Chennai,276.4,SUCCESS,2025-05-01,CUST4692
CHEB5_TXN_0099,CHE_B5,Chennai,5240.19,SUCCESS,2025-05-05,CUST2384
CHEB5_TXN_0100,CHE_B5,Chennai,6728.99,SUCCESS,2025-05-01,CUST6048
CHEB5_TXN_0101,CHE_B5,Chennai,353.44,FAILED,2025-05-07,CUST6321
CHEB5_TXN_0102,CHE_B5,Chennai,7075.04,SUCCESS,2025-05-05,CUST1229
CHEB5_TXN_0103,CHE_B5,Chennai,5571.12,SUCCESS,2025-05-02,CUST8168
CHEB5_TXN_0104,CHE_B5,Chennai,593.8,SUCCESS,2025-05-01,CUST9020
CHEB5_TXN_0105,CHE_B5,Chennai,4565.04,SUCCESS,2025-05-02,CUST4780
CHEB5_TXN_0106,CHE_B5,Chennai,4039.22,SUCCESS,2025-05-01,CUST6639
CHEB5_TXN_0107,CHE_B5,Chennai,2683.61,PENDING,2025-05-01,CUST7062
CHEB5_TXN_0108,CHE_B5,Chennai,7703.83,SUCCESS,2025-05-02,CUST1939
CHEB5_TXN_0109,CHE_B5,Chennai,5296.17,SUCCESS,2025-05-04,CUST3804
CHEB5_TXN_0110,CHE_B5,Chennai,8693.93,SUCCESS,2025-05-07,CUST5955
CHEB5_TXN_0111,CHE_B5,Chennai,5901.89,SUCCESS,2025-05-01,CUST1145
CHEB5_TXN_0112,CHE_B5,Chennai,7384.4,SUCCESS,2025-05-05,CUST4069
CHEB5_TXN_0113,CHE_B5,Chennai,8591.15,FAILED,2025-05-07,CUST7464
CHEB5_TXN_0114,CHE_B5,Chennai,7253.86,SUCCESS,2025-05-04,CUST3173
CHEB5_TXN_0115,CHE_B5,Chennai,7430.6,PENDING,2025-05-03,CUST2322
CHEB5_TXN_0116,CHE_B5,Chennai,7894.86,FAILED,2025-05-07,CUST9529
CHEB5_TXN_0117,CHE_B5,Chennai,587.29,SUCCESS,2025-05-07,CUST4460
CHEB5_TXN_0118,CHE_B5,Chennai,6153.48,FAILED,2025-05-04,CUST5951
CHEB5_TXN_0119,CHE_B5,Chennai,9436.87,SUCCESS,2025-05-06,CUST9320
CHEB5_TXN_0120,CHE_B5,Chennai,8672.16,SUCCESS,2025-05-01,CUST3126
CHEB5_TXN_0121,CHE_B5,Chennai,6425.51,FAILED,2025-05-02,CUST5139
CHEB5_TXN_0122,CHE_B5,Chennai,9749.1,SUCCESS,2025-05-01,CUST4105
CHEB5_TXN_0123,CHE_B5,Chennai,4809.29,SUCCESS,2025-05-03,CUST2315
CHEB5_TXN_0124,CHE_B5,Chennai,7148.17,SUCCESS,2025-05-06,CUST4145
CHEB5_TXN_0125,CHE_B5,Chennai,7349.44,SUCCESS,2025-05-06,CUST7618
CHEB5_TXN_0126,CHE_B5,Chennai,5765.93,SUCCESS,2025-05-03,CUST4107
CHEB5_TXN_0127,CHE_B5,Chennai,7410.07,SUCCESS,2025-05-05,CUST5182
CHEB5_TXN_0128,CHE_B5,Chennai,8028.13,FAILED,2025-05-07,CUST3907
CHEB5_TXN_0129,CHE_B5,Chennai,8241.48,FAILED,2025-05-03,CUST7109
CHEB5_TXN_0130,CHE_B5,Chennai,1308.41,SUCCESS,2025-05-07,CUST9105
CHEB5_TXN_0131,CHE_B5,Chennai,8904.07,PENDING,2025-05-03,CUST5833
CHEB5_TXN_0132,CHE_B5,Chennai,7674.3,SUCCESS,2025-05-07,CUST6777
CHEB5_TXN_0133,CHE_B5,Chennai,8610.01,FAILED,2025-05-01,CUST6554
CHEB5_TXN_0134,CHE_B5,Chennai,4744.77,FAILED,2025-05-06,CUST5998
CHEB5_TXN_0135,CHE_B5,Chennai,8633.11,FAILED,2025-05-04,CUST5991
CHEB5_TXN_0136,CHE_B5,Chennai,9914.28,SUCCESS,2025-05-03,CUST2259
CHEB5_TXN_0137,CHE_B5,Chennai,8512.89,SUCCESS,2025-05-04,CUST1786
CHEB5_TXN_0138,CHE_B5,Chennai,7696.69,SUCCESS,2025-05-03,CUST3027
CHEB5_TXN_0139,CHE_B5,Chennai,3912.88,SUCCESS,2025-05-02,CUST5469
