txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
HYDB1_TXN_0001,HYD_B1,Hyderabad,9844.75,SUCCESS,2025-05-05,CUST8229
HYDB1_TXN_0002,HYD_B1,Hyderabad,589.85,PENDING,2025-05-04,CUST4727
HYDB1_TXN_0003,HYD_B1,Hyderabad,4301.26,SUCCESS,2025-05-01,CUST3909
HYDB1_TXN_0004,HYD_B1,Hyderabad,5689.94,SUCCESS,2025-05-01,CUST2812
HYDB1_TXN_0005,HYD_B1,Hyderabad,8456.65,SUCCESS,2025-05-07,CUST8944
HYDB1_TXN_0006,HYD_B1,Hyderabad,1547.46,SUCCESS,2025-05-01,CUST1233
HYDB1_TXN_0007,HYD_B1,Hyderabad,5396.0,SUCCESS,2025-05-07,CUST8966
HYDB1_TXN_0008,HYD_B1,Hyderabad,7493.55,PENDING,2025-05-06,CUST1048
HYDB1_TXN_0009,HYD_B1,Hyderabad,6231.98,FAILED,2025-05-07,CUST5622
HYDB1_TXN_0010,HYD_B1,Hyderabad,5509.09,SUCCESS,2025-05-04,CUST2968
HYDB1_TXN_0011,HYD_B1,Hyderabad,2855.73,SUCCESS,2025-05-02,CUST3029
HYDB1_TXN_0012,HYD_B1,Hyderabad,760.8,FAILED,2025-05-04,CUST8239
HYDB1_TXN_0013,HYD_B1,Hyderabad,1891.67,SUCCESS,2025-05-01,CUST8803
HYDB1_TXN_0014,HYD_B1,Hyderabad,3654.99,SUCCESS,2025-05-07,CUST5330
HYDB1_TXN_0015,HYD_B1,Hyderabad,9173.74,SUCCESS,2025-05-01,CUST7129
HYDB1_TXN_0016,HYD_B1,Hyderabad,5728.99,SUCCESS,2025-05-05,CUST3349
HYDB1_TXN_0017,HYD_B1,Hyderabad,3291.48,FAILED,2025-05-02,CUST4620
HYDB1_TXN_0018,HYD_B1,Hyderabad,1010.11,SUCCESS,2025-05-06,CUST8346
HYDB1_TXN_0019,HYD_B1,Hyderabad,5277.99,FAILED,2025-05-03,CUST6880
HYDB1_TXN_0020,HYD_B1,Hyderabad,2961.87,SUCCESS,2025-05-02,CUST1185
HYDB1_TXN_0021,HYD_B1,Hyderabad,6545.23,SUCCESS,2025-05-04,CUST4032
HYDB1_TXN_0022,HYD_B1,Hyderabad,4003.49,SUCCESS,2025-05-02,CUST3201
HYDB1_TXN_0023,HYD_B1,Hyderabad,8516.07,SUCCESS,2025-05-04,CUST1213
HYDB1_TXN_0024,HYD_B1,Hyderabad,7957.82,SUCCESS,2025-05-01,CUST7391
HYDB1_TXN_0025,HYD_B1,Hyderabad,4665.32,SUCCESS,2025-05-02,CUST9819
HYDB1_TXN_0026,HYD_B1,Hyderabad,8653.51,SUCCESS,2025-05-04,CUST8988
HYDB1_TXN_0027,HYD_B1,Hyderabad,782.11,PENDING,2025-05-03,CUST7907
HYDB1_TXN_0028,HYD_B1,Hyderabad,109.17,SUCCESS,2025-05-03,CUST9196
HYDB1_TXN_0029,HYD_B1,Hyderabad,5329.39,SUCCESS,2025-05-03,CUST5445
HYDB1_TXN_0030,HYD_B1,Hyderabad,3917.92,FAILED,2025-05-06,CUST2024
HYDB1_TXN_0031,HYD_B1,Hyderabad,939.92,SUCCESS,2025-05-04,CUST4089
HYDB1_TXN_0032,HYD_B1,Hyderabad,4749.57,SUCCESS,2025-05-06,CUST8251
HYDB1_TXN_0033,HYD_B1,Hyderabad,1681.19,SUCCESS,2025-05-07,CUST3131
HYDB1_TXN_0034,HYD_B1,Hyderabad,8500.84,FAILED,2025-05-02,CUST7639
HYDB1_TXN_0035,HYD_B1,Hyderabad,8313.09,SUCCESS,2025-05-04,CUST5091
HYDB1_TXN_0036,HYD_B1,Hyderabad,3924.75,SUCCESS,2025-05-01,CUST9811
HYDB1_TXN_0037,HYD_B1,Hyderabad,2603.86,SUCCESS,2025-05-01,CUST3339
HYDB1_TXN_0038,HYD_B1,Hyderabad,3060.09,SUCCESS,2025-05-05,CUST1848
HYDB1_TXN_0039,HYD_B1,Hyderabad,1511.28,FAILED,2025-05-07,CUST8349
HYDB1_TXN_0040,HYD_B1,Hyderabad,5479.99,SUCCESS,2025-05-02,CUST1281
HYDB1_TXN_0041,HYD_B1,Hyderabad,9353.11,FAILED,2025-05-02,CUST6844
HYDB1_TXN_0042,HYD_B1,Hyderabad,3701.86,SUCCESS,2025-05-02,CUST4986
HYDB1_TXN_0043,HYD_B1,Hyderabad,3967.97,SUCCESS,2025-05-03,CUST7781
HYDB1_TXN_0044,HYD_B1,Hyderabad,3791.71,FAILED,2025-05-05,CUST3253
HYDB1_TXN_0045,HYD_B1,Hyderabad,8402.51,FAILED,2025-05-03,CUST2389
HYDB1_TXN_0046,HYD_B1,Hyderabad,6233.64,SUCCESS,2025-05-06,CUST2361
HYDB1_TXN_0047,HYD_B1,Hyderabad,4232.04,SUCCESS,2025-05-03,CUST1573
HYDB1_TXN_0048,HYD_B1,Hyderabad,3358.98,SUCCESS,2025-05-02,CUST4187
HYDB1_TXN_0049,HYD_B1,Hyderabad,4080.8,SUCCESS,2025-05-04,CUST4873
HYDB1_TXN_0050,HYD_B1,Hyderabad,4334.8,SUCCESS,2025-05-02,CUST3448
HYDB1_TXN_0051,HYD_B1,Hyderabad,1616.85,SUCCESS,2025-05-07,CUST8782
HYDB1_TXN_0052,HYD_B1,Hyderabad,7902.73,SUCCESS,2025-05-04,CUST2116
HYDB1_TXN_0053,HYD_B1,Hyderabad,2429.57,SUCCESS,2025-05-03,CUST5179
HYDB1_TXN_0054,HYD_B1,Hyderabad,7470.02,FAILED,2025-05-03,CUST7489
HYDB1_TXN_0055,HYD_B1,Hyderabad,7556.45,FAILED,2025-05-05,CUST9560
HYDB1_TXN_0056,HYD_B1,Hyderabad,5116.5,SUCCESS,2025-05-07,CUST8529
HYDB1_TXN_0057,HYD_B1,Hyderabad,5915.31,SUCCESS,2025-05-01,CUST5363
HYDB1_TXN_0058,HYD_B1,Hyderabad,8518.0,SUCCESS,2025-05-03,CUST1829
