txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
HYDB4_TXN_0001,HYD_B4,Hyderabad,2702.19,SUCCESS,2025-05-03,CUST4665
HYDB4_TXN_0002,HYD_B4,Hyderabad,8089.81,FAILED,2025-05-01,CUST9760
HYDB4_TXN_0003,HYD_B4,Hyderabad,8450.8,SUCCESS,2025-05-02,CUST8167
HYDB4_TXN_0004,HYD_B4,Hyderabad,5575.9,SUCCESS,2025-05-02,CUST8379
HYDB4_TXN_0005,HYD_B4,Hyderabad,4815.44,SUCCESS,2025-05-02,CUST9406
HYDB4_TXN_0006,HYD_B4,Hyderabad,3135.26,FAILED,2025-05-03,CUST7252
HYDB4_TXN_0007,HYD_B4,Hyderabad,1384.81,PENDING,2025-05-06,CUST3617
HYDB4_TXN_0008,HYD_B4,Hyderabad,4967.29,SUCCESS,2025-05-03,CUST1183
HYDB4_TXN_0009,HYD_B4,Hyderabad,2810.41,SUCCESS,2025-05-01,CUST7771
HYDB4_TXN_0010,HYD_B4,Hyderabad,4570.51,SUCCESS,2025-05-01,CUST4306
HYDB4_TXN_0011,HYD_B4,Hyderabad,5172.61,SUCCESS,2025-05-03,CUST8443
HYDB4_TXN_0012,HYD_B4,Hyderabad,194.88,FAILED,2025-05-07,CUST8761
HYDB4_TXN_0013,HYD_B4,Hyderabad,1796.42,FAILED,2025-05-04,CUST4353
HYDB4_TXN_0014,HYD_B4,Hyderabad,3433.02,PENDING,2025-05-01,CUST3458
HYDB4_TXN_0015,HYD_B4,Hyderabad,9644.74,SUCCESS,2025-05-02,CUST8480
HYDB4_TXN_0016,HYD_B4,Hyderabad,9158.32,SUCCESS,2025-05-03,CUST1994
HYDB4_TXN_0017,HYD_B4,Hyderabad,161.36,SUCCESS,2025-05-07,CUST1798
HYDB4_TXN_0018,HYD_B4,Hyderabad,3504.05,SUCCESS,2025-05-06,CUST2187
HYDB4_TXN_0019,HYD_B4,Hyderabad,8638.04,SUCCESS,2025-05-05,CUST6768
HYDB4_TXN_0020,HYD_B4,Hyderabad,8225.76,SUCCESS,2025-05-02,CUST3966
HYDB4_TXN_0021,HYD_B4,Hyderabad,4989.13,SUCCESS,2025-05-06,CUST3597
HYDB4_TXN_0022,HYD_B4,Hyderabad,8908.24,SUCCESS,2025-05-07,CUST2715
HYDB4_TXN_0023,HYD_B4,Hyderabad,712.1,SUCCESS,2025-05-07,CUST5842
HYDB4_TXN_0024,HYD_B4,Hyderabad,6002.77,PENDING,2025-05-06,CUST2500
HYDB4_TXN_0025,HYD_B4,Hyderabad,7195.73,PENDING,2025-05-04,CUST4162
HYDB4_TXN_0026,HYD_B4,Hyderabad,8892.55,SUCCESS,2025-05-06,CUST7604
HYDB4_TXN_0027,HYD_B4,Hyderabad,7632.71,SUCCESS,2025-05-04,CUST4323
HYDB4_TXN_0028,HYD_B4,Hyderabad,1612.73,SUCCESS,2025-05-04,CUST5899
HYDB4_TXN_0029,HYD_B4,Hyderabad,4176.08,FAILED,2025-05-07,CUST5656
HYDB4_TXN_0030,HYD_B4,Hyderabad,3030.48,SUCCESS,2025-05-02,CUST7879
HYDB4_TXN_0031,HYD_B4,Hyderabad,2352.0,SUCCESS,2025-05-03,CUST7332
HYDB4_TXN_0032,HYD_B4,Hyderabad,2272.11,PENDING,2025-05-07,CUST8746
HYDB4_TXN_0033,HYD_B4,Hyderabad,8109.66,PENDING,2025-05-02,CUST8137
HYDB4_TXN_0034,HYD_B4,Hyderabad,5791.27,SUCCESS,2025-05-01,CUST6464
HYDB4_TXN_0035,HYD_B4,Hyderabad,1249.78,FAILED,2025-05-02,CUST2340
HYDB4_TXN_0036,HYD_B4,Hyderabad,6058.88,FAILED,2025-05-03,CUST9247
HYDB4_TXN_0037,HYD_B4,Hyderabad,7080.26,PENDING,2025-05-01,CUST6080
HYDB4_TXN_0038,HYD_B4,Hyderabad,7955.57,SUCCESS,2025-05-02,CUST7238
HYDB4_TXN_0039,HYD_B4,Hyderabad,4131.07,SUCCESS,2025-05-02,CUST8527
HYDB4_TXN_0040,HYD_B4,Hyderabad,3803.73,SUCCESS,2025-05-01,CUST4171
HYDB4_TXN_0041,HYD_B4,Hyderabad,4157.27,FAILED,2025-05-04,CUST3096
HYDB4_TXN_0042,HYD_B4,Hyderabad,2139.4,SUCCESS,2025-05-01,CUST8877
HYDB4_TXN_0043,HYD_B4,Hyderabad,3895.27,SUCCESS,2025-05-06,CUST6611
HYDB4_TXN_0044,HYD_B4,Hyderabad,1135.95,FAILED,2025-05-03,CUST4831
HYDB4_TXN_0045,HYD_B4,Hyderabad,6055.1,PENDING,2025-05-07,CUST3349
HYDB4_TXN_0046,HYD_B4,Hyderabad,261.6,PENDING,2025-05-04,CUST2244
HYDB4_TXN_0047,HYD_B4,Hyderabad,4385.18,SUCCESS,2025-05-04,CUST5464
HYDB4_TXN_0048,HYD_B4,Hyderabad,2628.23,SUCCESS,2025-05-02,CUST6160
HYDB4_TXN_0049,HYD_B4,Hyderabad,6647.19,SUCCESS,2025-05-05,CUST8482
HYDB4_TXN_0050,HYD_B4,Hyderabad,3856.24,SUCCESS,2025-05-04,CUST5021
HYDB4_TXN_0051,HYD_B4,Hyderabad,3495.76,SUCCESS,2025-05-07,CUST5963
HYDB4_TXN_0052,HYD_B4,Hyderabad,108.51,SUCCESS,2025-05-07,CUST9678
HYDB4_TXN_0053,HYD_B4,Hyderabad,8451.45,FAILED,2025-05-02,CUST2604
HYDB4_TXN_0054,HYD_B4,Hyderabad,6554.22,SUCCESS,2025-05-04,CUST2394
HYDB4_TXN_0055,HYD_B4,Hyderabad,5810.93,FAILED,2025-05-01,CUST4322
HYDB4_TXN_0056,HYD_B4,Hyderabad,8202.18,SUCCESS,2025-05-06,CUST8581
HYDB4_TXN_0057,HYD_B4,Hyderabad,8608.99,PENDING,2025-05-02,CUST6113
HYDB4_TXN_0058,HYD_B4,Hyderabad,1123.13,SUCCESS,2025-05-06,CUST7473
