txn_id,branch_id,city,amount,transaction_status,txn_date,customer_id
CHEB4_TXN_0001,CHE_B4,Chennai,5270.86,SUCCESS,2025-05-04,CUST7840
CHEB4_TXN_0002,CHE_B4,Chennai,2804.17,SUCCESS,2025-05-02,CUST9462
CHEB4_TXN_0003,CHE_B4,Chennai,2013.86,SUCCESS,2025-05-06,CUST6206
CHEB4_TXN_0004,CHE_B4,Chennai,3138.24,FAILED,2025-05-01,CUST4812
CHEB4_TXN_0005,CHE_B4,Chennai,8905.43,SUCCESS,2025-05-07,CUST9284
CHEB4_TXN_0006,CHE_B4,Chennai,8929.5,SUCCESS,2025-05-05,CUST2908
CHEB4_TXN_0007,CHE_B4,Chennai,9845.96,FAILED,2025-05-03,CUST6756
CHEB4_TXN_0008,CHE_B4,Chennai,9886.28,SUCCESS,2025-05-05,CUST6441
CHEB4_TXN_0009,CHE_B4,Chennai,3297.44,PENDING,2025-05-05,CUST7535
CHEB4_TXN_0010,CHE_B4,Chennai,871.21,SUCCESS,2025-05-01,CUST9605
CHEB4_TXN_0011,CHE_B4,Chennai,5715.21,PENDING,2025-05-03,CUST6087
CHEB4_TXN_0012,CHE_B4,Chennai,1917.6,SUCCESS,2025-05-07,CUST5674
CHEB4_TXN_0013,CHE_B4,Chennai,3217.73,SUCCESS,2025-05-07,CUST2757
CHEB4_TXN_0014,CHE_B4,Chennai,7282.38,SUCCESS,2025-05-06,CUST9178
CHEB4_TXN_0015,CHE_B4,Chennai,971.58,SUCCESS,2025-05-02,CUST6646
CHEB4_TXN_0016,CHE_B4,Chennai,8948.49,SUCCESS,2025-05-03,CUST8511
CHEB4_TXN_0017,CHE_B4,Chennai,1027.76,FAILED,2025-05-06,CUST6169
CHEB4_TXN_0018,CHE_B4,Chennai,4222.37,SUCCESS,2025-05-01,CUST1314
CHEB4_TXN_0019,CHE_B4,Chennai,5082.25,SUCCESS,2025-05-06,CUST3245
CHEB4_TXN_0020,CHE_B4,Chennai,2398.08,SUCCESS,2025-05-02,CUST7502
CHEB4_TXN_0021,CHE_B4,Chennai,577.3,SUCCESS,2025-05-06,CUST2997
CHEB4_TXN_0022,CHE_B4,Chennai,772.09,FAILED,2025-05-02,CUST2486
CHEB4_TXN_0023,CHE_B4,Chennai,393.15,SUCCESS,2025-05-07,CUST8282
CHEB4_TXN_0024,CHE_B4,Chennai,1050.66,SUCCESS,2025-05-01,CUST6999
CHEB4_TXN_0025,CHE_B4,Chennai,3942.86,SUCCESS,2025-05-07,CUST5807
